Country,iso_code,date,VaccinationRate,,,,,,,,,total_vaccinations_per_hundred,total_vaccinations_per_hundred,total_vaccinations_per_hundred
Nigeria,NGA,1/19/2022,261549,,,,,,,,,,,
Nigeria,NGA,1/20/2022,244139,,,,,,,,,,,
Nigeria,NGA,1/21/2022,226730,,,,,,,,,,,
Nigeria,NGA,1/22/2022,223861,,,,,,,,,,,
Nigeria,NGA,1/23/2022,219248,,,,,,,,,,,
Nigeria,NGA,1/24/2022,205058,,,,,,,,,,,
Nigeria,NGA,1/25/2022,190867,,,,,,,,,,,
Nigeria,NGA,1/26/2022,188046,,,,,,,,,,,
Nigeria,NGA,1/27/2022,185225,,,,,,,,,,,
Nigeria,NGA,1/28/2022,182404,,,,,,,,,,,
Nigeria,NGA,1/29/2022,179582,,,,,,,,,,,
Nigeria,NGA,1/30/2022,182588,,,,,,,,,,,
Nigeria,NGA,1/31/2022,186670,,,,,,,,,,,
Nigeria,NGA,2/1/2022,190753,,,,,,,,,,,
Nigeria,NGA,2/2/2022,194835,,,,,,,,,,,
Nigeria,NGA,2/3/2022,198918,,,,,,,,,,,
Nigeria,NGA,2/4/2022,203000,,,,,,,,,,,
Nigeria,NGA,2/5/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/6/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/7/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/8/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/9/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/10/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/11/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/12/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/13/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/14/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/15/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/16/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/17/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/18/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/19/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/20/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/21/2022,207083,,,,,,,,,,,
Nigeria,NGA,2/22/2022,204548,,,,,,,,,,,
Nigeria,NGA,2/23/2022,202013,,,,,,,,,,,
Nigeria,NGA,2/24/2022,199478,,,,,,,,,,,
Nigeria,NGA,2/25/2022,196944,,,,,,,,,,,
Nigeria,NGA,2/26/2022,194409,,,,,,,,,,,
Nigeria,NGA,2/27/2022,191874,,,,,,,,,,,
Nigeria,NGA,2/28/2022,184061,,,,,,,,,,,
Nigeria,NGA,3/1/2022,178783,,,,,,,,,,,
Nigeria,NGA,3/2/2022,173505,,,,,,,,,,,
Nigeria,NGA,3/3/2022,168227,,,,,,,,,,,
Nigeria,NGA,3/4/2022,162948,,,,,,,,,,,
Nigeria,NGA,3/5/2022,157670,,,,,,,,,,,
Nigeria,NGA,3/6/2022,152392,,,,,,,,,,,
Nigeria,NGA,3/7/2022,153087,,,,,,,,,,,
Nigeria,NGA,3/8/2022,153782,,,,,,,,,,,
Nigeria,NGA,3/9/2022,154477,,,,,,,,,,,
Nigeria,NGA,3/10/2022,155172,,,,,,,,,,,
Nigeria,NGA,3/11/2022,155867,,,,,,,,,,,
Nigeria,NGA,3/12/2022,156562,,,,,,,,,,,
Nigeria,NGA,3/13/2022,157257,,,,,,,,,,,
Nigeria,NGA,3/14/2022,161335,,,,,,,,,,,
Nigeria,NGA,3/15/2022,165413,,,,,,,,,,,
Nigeria,NGA,3/16/2022,169490,,,,,,,,,,,
Nigeria,NGA,3/17/2022,173568,,,,,,,,,,,
Nigeria,NGA,3/18/2022,177646,,,,,,,,,,,
Nigeria,NGA,3/19/2022,183413,,,,,,,,,,,
Nigeria,NGA,3/20/2022,189180,,,,,,,,,,,
Nigeria,NGA,3/21/2022,190870,,,,,,,,,,,
Nigeria,NGA,3/22/2022,192560,,,,,,,,,,,
Nigeria,NGA,3/23/2022,194249,,,,,,,,,,,
Nigeria,NGA,3/24/2022,195939,,,,,,,,,,,
Nigeria,NGA,3/25/2022,197628,,,,,,,,,,,
Nigeria,NGA,3/26/2022,197628,,,,,,,,,,,
Nigeria,NGA,3/27/2022,197628,,,,,,,,,,,
Niue,NIU,6/21/2021,,,,,,,,,,,,
Niue,NIU,6/22/2021,87,,,,,,,,,,,
Niue,NIU,6/23/2021,87,,,,,,,,,,,
Niue,NIU,6/24/2021,87,,,,,,,,,,,
Niue,NIU,6/25/2021,87,,,,,,,,,,,
Niue,NIU,6/26/2021,87,,,,,,,,,,,
Niue,NIU,6/27/2021,87,,,,,,,,,,,
Niue,NIU,6/28/2021,87,,,,,,,,,,,
Niue,NIU,6/29/2021,87,,,,,,,,,,,
Niue,NIU,6/30/2021,85,,,,,,,,,,,
Niue,NIU,7/1/2021,83,,,,,,,,,,,
Niue,NIU,7/2/2021,82,,,,,,,,,,,
Niue,NIU,7/3/2021,80,,,,,,,,,,,
Niue,NIU,7/4/2021,78,,,,,,,,,,,
Niue,NIU,7/5/2021,76,,,,,,,,,,,
Niue,NIU,7/6/2021,74,,,,,,,,,,,
Niue,NIU,7/7/2021,69,,,,,,,,,,,
Niue,NIU,7/8/2021,65,,,,,,,,,,,
Niue,NIU,7/9/2021,60,,,,,,,,,,,
Niue,NIU,7/10/2021,56,,,,,,,,,,,
Niue,NIU,7/11/2021,51,,,,,,,,,,,
Niue,NIU,7/12/2021,47,,,,,,,,,,,
Niue,NIU,7/13/2021,42,,,,,,,,,,,
Niue,NIU,7/14/2021,42,,,,,,,,,,,
Niue,NIU,7/15/2021,42,,,,,,,,,,,
Niue,NIU,7/16/2021,42,,,,,,,,,,,
Niue,NIU,7/17/2021,42,,,,,,,,,,,
Niue,NIU,7/18/2021,42,,,,,,,,,,,
Niue,NIU,7/19/2021,42,,,,,,,,,,,
Niue,NIU,7/20/2021,42,,,,,,,,,,,
Niue,NIU,7/21/2021,42,,,,,,,,,,,
Niue,NIU,7/22/2021,42,,,,,,,,,,,
Niue,NIU,7/23/2021,42,,,,,,,,,,,
Niue,NIU,7/24/2021,42,,,,,,,,,,,
Niue,NIU,7/25/2021,42,,,,,,,,,,,
Niue,NIU,7/26/2021,42,,,,,,,,,,,
Niue,NIU,7/27/2021,42,,,,,,,,,,,
Niue,NIU,7/28/2021,42,,,,,,,,,,,
Niue,NIU,7/29/2021,42,,,,,,,,,,,
Niue,NIU,7/30/2021,42,,,,,,,,,,,
Niue,NIU,7/31/2021,42,,,,,,,,,,,
Niue,NIU,8/1/2021,42,,,,,,,,,,,
Niue,NIU,8/2/2021,42,,,,,,,,,,,
Niue,NIU,8/3/2021,36,,,,,,,,,,,
Niue,NIU,8/4/2021,31,,,,,,,,,,,
Niue,NIU,8/5/2021,25,,,,,,,,,,,
Niue,NIU,8/6/2021,19,,,,,,,,,,,
Niue,NIU,8/7/2021,14,,,,,,,,,,,
Niue,NIU,8/8/2021,8,,,,,,,,,,,
Niue,NIU,8/9/2021,2,,,,,,,,,,,
Niue,NIU,8/10/2021,2,,,,,,,,,,,
Niue,NIU,8/11/2021,2,,,,,,,,,,,
Niue,NIU,8/12/2021,2,,,,,,,,,,,
Niue,NIU,8/13/2021,2,,,,,,,,,,,
Niue,NIU,8/14/2021,2,,,,,,,,,,,
Niue,NIU,8/15/2021,2,,,,,,,,,,,
Niue,NIU,8/16/2021,2,,,,,,,,,,,
Niue,NIU,8/17/2021,2,,,,,,,,,,,
Niue,NIU,8/18/2021,2,,,,,,,,,,,
Niue,NIU,8/19/2021,2,,,,,,,,,,,
Niue,NIU,8/20/2021,2,,,,,,,,,,,
Niue,NIU,8/21/2021,2,,,,,,,,,,,
Niue,NIU,8/22/2021,2,,,,,,,,,,,
Niue,NIU,8/23/2021,2,,,,,,,,,,,
Niue,NIU,8/24/2021,2,,,,,,,,,,,
Niue,NIU,8/25/2021,2,,,,,,,,,,,
Niue,NIU,8/26/2021,2,,,,,,,,,,,
Niue,NIU,8/27/2021,2,,,,,,,,,,,
Niue,NIU,8/28/2021,2,,,,,,,,,,,
Niue,NIU,8/29/2021,2,,,,,,,,,,,
Niue,NIU,8/30/2021,2,,,,,,,,,,,
Niue,NIU,8/31/2021,2,,,,,,,,,,,
Niue,NIU,9/1/2021,2,,,,,,,,,,,
Niue,NIU,9/2/2021,2,,,,,,,,,,,
Niue,NIU,9/3/2021,2,,,,,,,,,,,
Niue,NIU,9/4/2021,2,,,,,,,,,,,
Niue,NIU,9/5/2021,2,,,,,,,,,,,
Niue,NIU,9/6/2021,2,,,,,,,,,,,
Niue,NIU,9/7/2021,2,,,,,,,,,,,
Niue,NIU,9/8/2021,2,,,,,,,,,,,
Niue,NIU,9/9/2021,2,,,,,,,,,,,
Niue,NIU,9/10/2021,2,,,,,,,,,,,
Niue,NIU,9/11/2021,2,,,,,,,,,,,
Niue,NIU,9/12/2021,2,,,,,,,,,,,
Niue,NIU,9/13/2021,2,,,,,,,,,,,
Niue,NIU,9/14/2021,2,,,,,,,,,,,
Niue,NIU,9/15/2021,2,,,,,,,,,,,
Niue,NIU,9/16/2021,2,,,,,,,,,,,
Niue,NIU,9/17/2021,2,,,,,,,,,,,
Niue,NIU,9/18/2021,2,,,,,,,,,,,
Niue,NIU,9/19/2021,2,,,,,,,,,,,
Niue,NIU,9/20/2021,2,,,,,,,,,,,
Niue,NIU,9/21/2021,2,,,,,,,,,,,
Niue,NIU,9/22/2021,2,,,,,,,,,,,
Niue,NIU,9/23/2021,2,,,,,,,,,,,
Niue,NIU,9/24/2021,2,,,,,,,,,,,
Niue,NIU,9/25/2021,2,,,,,,,,,,,
Niue,NIU,9/26/2021,2,,,,,,,,,,,
Niue,NIU,9/27/2021,2,,,,,,,,,,,
Niue,NIU,9/28/2021,2,,,,,,,,,,,
Niue,NIU,9/29/2021,2,,,,,,,,,,,
Niue,NIU,9/30/2021,2,,,,,,,,,,,
Niue,NIU,10/1/2021,2,,,,,,,,,,,
Niue,NIU,10/2/2021,2,,,,,,,,,,,
Niue,NIU,10/3/2021,2,,,,,,,,,,,
Niue,NIU,10/4/2021,2,,,,,,,,,,,
Niue,NIU,10/5/2021,2,,,,,,,,,,,
Niue,NIU,10/6/2021,2,,,,,,,,,,,
Niue,NIU,10/7/2021,2,,,,,,,,,,,
Niue,NIU,10/8/2021,2,,,,,,,,,,,
Niue,NIU,10/9/2021,2,,,,,,,,,,,
Niue,NIU,10/10/2021,2,,,,,,,,,,,
Niue,NIU,10/11/2021,2,,,,,,,,,,,
Niue,NIU,10/12/2021,2,,,,,,,,,,,
Niue,NIU,10/13/2021,2,,,,,,,,,,,
Niue,NIU,10/14/2021,2,,,,,,,,,,,
Niue,NIU,10/15/2021,2,,,,,,,,,,,
Niue,NIU,10/16/2021,2,,,,,,,,,,,
Niue,NIU,10/17/2021,2,,,,,,,,,,,
Niue,NIU,10/18/2021,2,,,,,,,,,,,
Niue,NIU,10/19/2021,2,,,,,,,,,,,
Niue,NIU,10/20/2021,2,,,,,,,,,,,
Niue,NIU,10/21/2021,2,,,,,,,,,,,
Niue,NIU,10/22/2021,2,,,,,,,,,,,
Niue,NIU,10/23/2021,2,,,,,,,,,,,
Niue,NIU,10/24/2021,2,,,,,,,,,,,
Niue,NIU,10/25/2021,2,,,,,,,,,,,
Niue,NIU,10/26/2021,2,,,,,,,,,,,
Niue,NIU,10/27/2021,2,,,,,,,,,,,
Niue,NIU,10/28/2021,2,,,,,,,,,,,
Niue,NIU,10/29/2021,2,,,,,,,,,,,
Niue,NIU,10/30/2021,2,,,,,,,,,,,
Niue,NIU,10/31/2021,2,,,,,,,,,,,
Niue,NIU,11/1/2021,2,,,,,,,,,,,
Niue,NIU,11/2/2021,2,,,,,,,,,,,
Niue,NIU,11/3/2021,2,,,,,,,,,,,
Niue,NIU,11/4/2021,2,,,,,,,,,,,
Niue,NIU,11/5/2021,2,,,,,,,,,,,
Niue,NIU,11/6/2021,2,,,,,,,,,,,
Niue,NIU,11/7/2021,2,,,,,,,,,,,
Niue,NIU,11/8/2021,2,,,,,,,,,,,
Niue,NIU,11/9/2021,2,,,,,,,,,,,
Niue,NIU,11/10/2021,2,,,,,,,,,,,
Niue,NIU,11/11/2021,2,,,,,,,,,,,
Niue,NIU,11/12/2021,2,,,,,,,,,,,
Niue,NIU,11/13/2021,2,,,,,,,,,,,
Niue,NIU,11/14/2021,2,,,,,,,,,,,
Niue,NIU,11/15/2021,2,,,,,,,,,,,
Niue,NIU,11/16/2021,2,,,,,,,,,,,
Niue,NIU,11/17/2021,2,,,,,,,,,,,
Niue,NIU,11/18/2021,2,,,,,,,,,,,
Niue,NIU,11/19/2021,2,,,,,,,,,,,
Niue,NIU,11/20/2021,2,,,,,,,,,,,
Niue,NIU,11/21/2021,2,,,,,,,,,,,
Niue,NIU,11/22/2021,2,,,,,,,,,,,
Niue,NIU,11/23/2021,2,,,,,,,,,,,
Niue,NIU,11/24/2021,2,,,,,,,,,,,
Niue,NIU,11/25/2021,4,,,,,,,,,,,
Niue,NIU,11/26/2021,6,,,,,,,,,,,
Niue,NIU,11/27/2021,7,,,,,,,,,,,
Niue,NIU,11/28/2021,9,,,,,,,,,,,
Niue,NIU,11/29/2021,11,,,,,,,,,,,
Niue,NIU,11/30/2021,12,,,,,,,,,,,
Niue,NIU,12/1/2021,14,,,,,,,,,,,
Niue,NIU,12/2/2021,14,,,,,,,,,,,
Niue,NIU,12/3/2021,14,,,,,,,,,,,
Niue,NIU,12/4/2021,14,,,,,,,,,,,
Niue,NIU,12/5/2021,14,,,,,,,,,,,
Niue,NIU,12/6/2021,14,,,,,,,,,,,
Niue,NIU,12/7/2021,14,,,,,,,,,,,
Niue,NIU,12/8/2021,14,,,,,,,,,,,
Niue,NIU,12/9/2021,14,,,,,,,,,,,
Niue,NIU,12/10/2021,14,,,,,,,,,,,
Niue,NIU,12/11/2021,14,,,,,,,,,,,
Niue,NIU,12/12/2021,14,,,,,,,,,,,
Niue,NIU,12/13/2021,14,,,,,,,,,,,
Niue,NIU,12/14/2021,14,,,,,,,,,,,
Niue,NIU,12/15/2021,14,,,,,,,,,,,
Niue,NIU,12/16/2021,14,,,,,,,,,,,
Niue,NIU,12/17/2021,14,,,,,,,,,,,
Niue,NIU,12/18/2021,14,,,,,,,,,,,
Niue,NIU,12/19/2021,14,,,,,,,,,,,
Niue,NIU,12/20/2021,14,,,,,,,,,,,
Niue,NIU,12/21/2021,14,,,,,,,,,,,
Niue,NIU,12/22/2021,14,,,,,,,,,,,
Niue,NIU,12/23/2021,14,,,,,,,,,,,
Niue,NIU,12/24/2021,14,,,,,,,,,,,
Niue,NIU,12/25/2021,14,,,,,,,,,,,
Niue,NIU,12/26/2021,14,,,,,,,,,,,
Niue,NIU,12/27/2021,14,,,,,,,,,,,
Niue,NIU,12/28/2021,14,,,,,,,,,,,
Niue,NIU,12/29/2021,14,,,,,,,,,,,
Niue,NIU,12/30/2021,14,,,,,,,,,,,
Niue,NIU,12/31/2021,14,,,,,,,,,,,
Niue,NIU,1/1/2022,14,,,,,,,,,,,
Niue,NIU,1/2/2022,14,,,,,,,,,,,
Niue,NIU,1/3/2022,14,,,,,,,,,,,
Niue,NIU,1/4/2022,14,,,,,,,,,,,
Niue,NIU,1/5/2022,14,,,,,,,,,,,
Niue,NIU,1/6/2022,14,,,,,,,,,,,
Niue,NIU,1/7/2022,14,,,,,,,,,,,
Niue,NIU,1/8/2022,14,,,,,,,,,,,
Niue,NIU,1/9/2022,14,,,,,,,,,,,
Niue,NIU,1/10/2022,14,,,,,,,,,,,
Niue,NIU,1/11/2022,14,,,,,,,,,,,
Niue,NIU,1/12/2022,14,,,,,,,,,,,
Niue,NIU,1/13/2022,14,,,,,,,,,,,
Niue,NIU,1/14/2022,14,,,,,,,,,,,
Niue,NIU,1/15/2022,14,,,,,,,,,,,
Niue,NIU,1/16/2022,14,,,,,,,,,,,
Niue,NIU,1/17/2022,14,,,,,,,,,,,
Niue,NIU,1/18/2022,14,,,,,,,,,,,
Niue,NIU,1/19/2022,14,,,,,,,,,,,
Niue,NIU,1/20/2022,14,,,,,,,,,,,
Niue,NIU,1/21/2022,14,,,,,,,,,,,
Niue,NIU,1/22/2022,14,,,,,,,,,,,
Niue,NIU,1/23/2022,14,,,,,,,,,,,
Niue,NIU,1/24/2022,14,,,,,,,,,,,
Niue,NIU,1/25/2022,14,,,,,,,,,,,
Niue,NIU,1/26/2022,14,,,,,,,,,,,
Niue,NIU,1/27/2022,14,,,,,,,,,,,
Niue,NIU,1/28/2022,14,,,,,,,,,,,
Niue,NIU,1/29/2022,14,,,,,,,,,,,
Niue,NIU,1/30/2022,14,,,,,,,,,,,
Niue,NIU,1/31/2022,14,,,,,,,,,,,
Niue,NIU,2/1/2022,14,,,,,,,,,,,
Niue,NIU,2/2/2022,14,,,,,,,,,,,
Niue,NIU,2/3/2022,14,,,,,,,,,,,
Niue,NIU,2/4/2022,14,,,,,,,,,,,
Niue,NIU,2/5/2022,14,,,,,,,,,,,
Niue,NIU,2/6/2022,14,,,,,,,,,,,
Niue,NIU,2/7/2022,14,,,,,,,,,,,
Niue,NIU,2/8/2022,14,,,,,,,,,,,
Niue,NIU,2/9/2022,14,,,,,,,,,,,
Niue,NIU,2/10/2022,14,,,,,,,,,,,
Niue,NIU,2/11/2022,14,,,,,,,,,,,
Niue,NIU,2/12/2022,14,,,,,,,,,,,
Niue,NIU,2/13/2022,14,,,,,,,,,,,
Niue,NIU,2/14/2022,14,,,,,,,,,,,
Niue,NIU,2/15/2022,14,,,,,,,,,,,
Niue,NIU,2/16/2022,14,,,,,,,,,,,
Niue,NIU,2/17/2022,14,,,,,,,,,,,
Niue,NIU,2/18/2022,14,,,,,,,,,,,
Niue,NIU,2/19/2022,14,,,,,,,,,,,
Niue,NIU,2/20/2022,14,,,,,,,,,,,
Niue,NIU,2/21/2022,14,,,,,,,,,,,
Niue,NIU,2/22/2022,14,,,,,,,,,,,
Niue,NIU,2/23/2022,14,,,,,,,,,,,
Niue,NIU,2/24/2022,14,,,,,,,,,,,
Niue,NIU,2/25/2022,14,,,,,,,,,,,
Niue,NIU,2/26/2022,14,,,,,,,,,,,
Niue,NIU,2/27/2022,14,,,,,,,,,,,
Niue,NIU,2/28/2022,14,,,,,,,,,,,
Niue,NIU,3/1/2022,14,,,,,,,,,,,
Niue,NIU,3/2/2022,14,,,,,,,,,,,
Niue,NIU,3/3/2022,14,,,,,,,,,,,
Niue,NIU,3/4/2022,14,,,,,,,,,,,
Niue,NIU,3/5/2022,14,,,,,,,,,,,
Niue,NIU,3/6/2022,14,,,,,,,,,,,
Niue,NIU,3/7/2022,14,,,,,,,,,,,
Niue,NIU,3/8/2022,14,,,,,,,,,,,
Niue,NIU,3/9/2022,14,,,,,,,,,,,
Niue,NIU,3/10/2022,14,,,,,,,,,,,
Niue,NIU,3/11/2022,14,,,,,,,,,,,
Niue,NIU,3/12/2022,14,,,,,,,,,,,
Niue,NIU,3/13/2022,14,,,,,,,,,,,
North Macedonia,MKD,2/16/2021,,,,,,,,,,,,
North Macedonia,MKD,2/17/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/18/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/19/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/20/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/21/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/22/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/23/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/24/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/25/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/26/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/27/2021,189,,,,,,,,,,,
North Macedonia,MKD,2/28/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/1/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/2/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/3/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/4/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/5/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/6/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/7/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/8/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/9/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/10/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/11/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/12/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/13/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/14/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/15/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/16/2021,189,,,,,,,,,,,
North Macedonia,MKD,3/17/2021,185,,,,,,,,,,,
North Macedonia,MKD,3/18/2021,182,,,,,,,,,,,
North Macedonia,MKD,3/19/2021,178,,,,,,,,,,,
North Macedonia,MKD,3/20/2021,174,,,,,,,,,,,
North Macedonia,MKD,3/21/2021,170,,,,,,,,,,,
North Macedonia,MKD,3/22/2021,166,,,,,,,,,,,
North Macedonia,MKD,3/23/2021,162,,,,,,,,,,,
North Macedonia,MKD,3/24/2021,162,,,,,,,,,,,
North Macedonia,MKD,3/25/2021,162,,,,,,,,,,,
North Macedonia,MKD,3/26/2021,162,,,,,,,,,,,
North Macedonia,MKD,3/27/2021,162,,,,,,,,,,,
North Macedonia,MKD,3/28/2021,162,,,,,,,,,,,
North Macedonia,MKD,3/29/2021,162,,,,,,,,,,,
North Macedonia,MKD,3/30/2021,162,,,,,,,,,,,
North Macedonia,MKD,3/31/2021,162,,,,,,,,,,,
North Macedonia,MKD,4/1/2021,186,,,,,,,,,,,
North Macedonia,MKD,4/2/2021,211,,,,,,,,,,,
North Macedonia,MKD,4/3/2021,274,,,,,,,,,,,
North Macedonia,MKD,4/4/2021,468,,,,,,,,,,,
North Macedonia,MKD,4/5/2021,663,,,,,,,,,,,
North Macedonia,MKD,4/6/2021,880,,,,,,,,,,,
North Macedonia,MKD,4/7/2021,1098,,,,,,,,,,,
North Macedonia,MKD,4/8/2021,1456,,,,,,,,,,,
North Macedonia,MKD,4/9/2021,1848,,,,,,,,,,,
North Macedonia,MKD,4/10/2021,2145,,,,,,,,,,,
North Macedonia,MKD,4/11/2021,2070,,,,,,,,,,,
North Macedonia,MKD,4/12/2021,1995,,,,,,,,,,,
North Macedonia,MKD,4/13/2021,2218,,,,,,,,,,,
North Macedonia,MKD,4/14/2021,2292,,,,,,,,,,,
North Macedonia,MKD,4/15/2021,2397,,,,,,,,,,,
North Macedonia,MKD,4/16/2021,2470,,,,,,,,,,,
North Macedonia,MKD,4/17/2021,2111,,,,,,,,,,,
North Macedonia,MKD,4/18/2021,1993,,,,,,,,,,,
North Macedonia,MKD,4/19/2021,2201,,,,,,,,,,,
North Macedonia,MKD,4/20/2021,1852,,,,,,,,,,,
North Macedonia,MKD,4/21/2021,1653,,,,,,,,,,,
North Macedonia,MKD,4/22/2021,1419,,,,,,,,,,,
North Macedonia,MKD,4/23/2021,1252,,,,,,,,,,,
North Macedonia,MKD,4/24/2021,1572,,,,,,,,,,,
North Macedonia,MKD,4/25/2021,1840,,,,,,,,,,,
North Macedonia,MKD,4/26/2021,1682,,,,,,,,,,,
North Macedonia,MKD,4/27/2021,1957,,,,,,,,,,,
North Macedonia,MKD,4/28/2021,2112,,,,,,,,,,,
North Macedonia,MKD,4/29/2021,2105,,,,,,,,,,,
North Macedonia,MKD,4/30/2021,2031,,,,,,,,,,,
North Macedonia,MKD,5/1/2021,1846,,,,,,,,,,,
North Macedonia,MKD,5/2/2021,1713,,,,,,,,,,,
North Macedonia,MKD,5/3/2021,1682,,,,,,,,,,,
North Macedonia,MKD,5/4/2021,1451,,,,,,,,,,,
North Macedonia,MKD,5/5/2021,2323,,,,,,,,,,,
North Macedonia,MKD,5/6/2021,3144,,,,,,,,,,,
North Macedonia,MKD,5/7/2021,3965,,,,,,,,,,,
North Macedonia,MKD,5/8/2021,4897,,,,,,,,,,,
North Macedonia,MKD,5/9/2021,6305,,,,,,,,,,,
North Macedonia,MKD,5/10/2021,11440,,,,,,,,,,,
North Macedonia,MKD,5/11/2021,13477,,,,,,,,,,,
North Macedonia,MKD,5/12/2021,14467,,,,,,,,,,,
North Macedonia,MKD,5/13/2021,14708,,,,,,,,,,,
North Macedonia,MKD,5/14/2021,14948,,,,,,,,,,,
North Macedonia,MKD,5/15/2021,15189,,,,,,,,,,,
North Macedonia,MKD,5/16/2021,13806,,,,,,,,,,,
North Macedonia,MKD,5/17/2021,8697,,,,,,,,,,,
North Macedonia,MKD,5/18/2021,6685,,,,,,,,,,,
North Macedonia,MKD,5/19/2021,6376,,,,,,,,,,,
North Macedonia,MKD,5/20/2021,6830,,,,,,,,,,,
North Macedonia,MKD,5/21/2021,7217,,,,,,,,,,,
North Macedonia,MKD,5/22/2021,7419,,,,,,,,,,,
North Macedonia,MKD,5/23/2021,7851,,,,,,,,,,,
North Macedonia,MKD,5/24/2021,8027,,,,,,,,,,,
North Macedonia,MKD,5/25/2021,8203,,,,,,,,,,,
North Macedonia,MKD,5/26/2021,6741,,,,,,,,,,,
North Macedonia,MKD,5/27/2021,6591,,,,,,,,,,,
North Macedonia,MKD,5/28/2021,6616,,,,,,,,,,,
North Macedonia,MKD,5/29/2021,7092,,,,,,,,,,,
North Macedonia,MKD,5/30/2021,7252,,,,,,,,,,,
North Macedonia,MKD,5/31/2021,7668,,,,,,,,,,,
North Macedonia,MKD,6/1/2021,9485,,,,,,,,,,,
North Macedonia,MKD,6/2/2021,11395,,,,,,,,,,,
North Macedonia,MKD,6/3/2021,12013,,,,,,,,,,,
North Macedonia,MKD,6/4/2021,11262,,,,,,,,,,,
North Macedonia,MKD,6/5/2021,11366,,,,,,,,,,,
North Macedonia,MKD,6/6/2021,12803,,,,,,,,,,,
North Macedonia,MKD,6/7/2021,12794,,,,,,,,,,,
North Macedonia,MKD,6/8/2021,11382,,,,,,,,,,,
North Macedonia,MKD,6/9/2021,10556,,,,,,,,,,,
North Macedonia,MKD,6/10/2021,9781,,,,,,,,,,,
North Macedonia,MKD,6/11/2021,10467,,,,,,,,,,,
North Macedonia,MKD,6/12/2021,8804,,,,,,,,,,,
North Macedonia,MKD,6/13/2021,7042,,,,,,,,,,,
North Macedonia,MKD,6/14/2021,6727,,,,,,,,,,,
North Macedonia,MKD,6/15/2021,6774,,,,,,,,,,,
North Macedonia,MKD,6/16/2021,5942,,,,,,,,,,,
North Macedonia,MKD,6/17/2021,6097,,,,,,,,,,,
North Macedonia,MKD,6/18/2021,4711,,,,,,,,,,,
North Macedonia,MKD,6/19/2021,4552,,,,,,,,,,,
North Macedonia,MKD,6/20/2021,4393,,,,,,,,,,,
North Macedonia,MKD,6/21/2021,4233,,,,,,,,,,,
North Macedonia,MKD,6/22/2021,4268,,,,,,,,,,,
North Macedonia,MKD,6/23/2021,4642,,,,,,,,,,,
North Macedonia,MKD,6/24/2021,3950,,,,,,,,,,,
North Macedonia,MKD,6/25/2021,3657,,,,,,,,,,,
North Macedonia,MKD,6/26/2021,4628,,,,,,,,,,,
North Macedonia,MKD,6/27/2021,5244,,,,,,,,,,,
North Macedonia,MKD,6/28/2021,5860,,,,,,,,,,,
North Macedonia,MKD,6/29/2021,5919,,,,,,,,,,,
North Macedonia,MKD,6/30/2021,6827,,,,,,,,,,,
North Macedonia,MKD,7/1/2021,7985,,,,,,,,,,,
North Macedonia,MKD,7/2/2021,10096,,,,,,,,,,,
North Macedonia,MKD,7/3/2021,10884,,,,,,,,,,,
